age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_compact,education_compact_num,us,married
59,Private,Prof_school,15,Married_spouse_absent,Prof_specialty,Unmarried,White,Male,0,0,50,United_States,<=50K,Professional school,5,1,0
45,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
39,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,45,United_States,<=50K,High school or GED,1,1,0
60,State_gov,HS_grad,9,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,0
38,Private,Bachelors,13,Divorced,Prof_specialty,Unmarried,White,Female,0,0,56,United_States,<=50K,Bachelor's,3,1,0
31,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
61,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K,Bachelor's,3,1,1
66,Unknown,Bachelors,13,Married_civ_spouse,Unknown,Husband,White,Male,0,0,24,United_States,<=50K,Bachelor's,3,1,1
26,Private,Bachelors,13,Never_married,Sales,Not_in_family,Asian_Pac_Islander,Male,0,0,20,South_Korea,<=50K,Bachelor's,3,0,0
60,Self_emp_inc,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2415,80,United_States,>50K,Professional school,5,1,1
68,Unknown,7th_8th,4,Widowed,Unknown,Not_in_family,White,Female,0,0,15,United_States,<=50K,No degree,0,1,0
32,Private,Some_college,10,Divorced,Exec_managerial,Other_relative,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,0
25,Local_gov,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,20,United_States,<=50K,Bachelor's,3,1,0
43,Local_gov,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Unknown,<=50K,High school or GED,1,0,1
26,Unknown,Bachelors,13,Never_married,Unknown,Own_child,White,Male,0,0,44,United_States,<=50K,Bachelor's,3,1,0
55,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,99999,0,55,United_States,>50K,Master's,4,1,1
66,Private,10th,6,Widowed,Transport_moving,Not_in_family,White,Female,0,0,11,United_States,<=50K,No degree,0,1,0
31,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
35,Private,5th_6th,3,Married_civ_spouse,Machine_op_inspct,Husband,Asian_Pac_Islander,Male,0,0,50,Unknown,<=50K,No degree,0,0,1
58,Self_emp_inc,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Male,27828,0,40,United_States,>50K,Professional school,5,1,0
56,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,Unknown,>50K,Master's,4,0,1
22,Private,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,16,United_States,<=50K,High school or GED,1,1,0
46,Local_gov,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Black,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
33,Private,Some_college,10,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,1
26,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,30,United_States,<=50K,Master's,4,1,1
42,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,50,United_States,<=50K,Bachelor's,3,1,1
45,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
43,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,Other,Female,0,0,6,Puerto_Rico,<=50K,High school or GED,1,0,1
19,Private,11th,7,Never_married,Sales,Own_child,White,Male,0,0,20,Unknown,<=50K,No degree,0,0,0
27,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,0,0,99,United_States,<=50K,Bachelor's,3,1,0
51,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,7688,0,40,United_States,>50K,High school or GED,1,1,1
42,Private,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
43,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,7298,0,50,Mexico,>50K,High school or GED,1,0,1
38,Private,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,45,United_States,>50K,Bachelor's,3,1,1
44,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
36,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,64,United_States,>50K,High school or GED,1,1,1
37,Private,HS_grad,9,Married_civ_spouse,Other_service,Wife,Asian_Pac_Islander,Female,0,0,60,Philippines,<=50K,High school or GED,1,0,1
29,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,>50K,Bachelor's,3,1,0
53,Unknown,HS_grad,9,Divorced,Unknown,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
42,Self_emp_not_inc,Bachelors,13,Married_spouse_absent,Exec_managerial,Not_in_family,White,Male,0,0,45,Poland,<=50K,Bachelor's,3,0,0
80,Private,Some_college,10,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,20,United_States,<=50K,High school or GED,1,1,0
61,Private,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
55,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,5013,0,52,United_States,<=50K,High school or GED,1,1,1
20,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
23,Private,HS_grad,9,Never_married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
48,Federal_gov,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
24,Private,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,0,0,50,United_States,<=50K,Bachelor's,3,1,0
71,State_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
49,Private,11th,7,Married_civ_spouse,Other_service,Wife,White,Female,0,0,6,United_States,<=50K,No degree,0,1,1
39,Federal_gov,HS_grad,9,Never_married,Armed_Forces,Not_in_family,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,0
22,Private,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Female,0,0,25,United_States,<=50K,Bachelor's,3,1,0
67,Federal_gov,Bachelors,13,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
18,Private,HS_grad,9,Never_married,Sales,Own_child,White,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
38,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,1848,54,United_States,>50K,Bachelor's,3,1,1
38,Unknown,7th_8th,4,Married_civ_spouse,Unknown,Husband,White,Male,0,0,45,United_States,<=50K,No degree,0,1,1
50,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
56,Self_emp_not_inc,Assoc_acdm,12,Married_civ_spouse,Farming_fishing,Wife,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,1
23,Private,Some_college,10,Never_married,Other_service,Not_in_family,White,Female,0,0,20,United_States,<=50K,High school or GED,1,1,0
26,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
32,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
44,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,10520,0,40,United_States,>50K,Bachelor's,3,1,0
27,Private,HS_grad,9,Married_spouse_absent,Farming_fishing,Own_child,White,Female,0,0,40,Mexico,<=50K,High school or GED,1,0,0
40,Local_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,7298,0,40,United_States,>50K,High school or GED,1,1,1
43,Private,Assoc_acdm,12,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,60,United_States,<=50K,Associate's,2,1,1
31,State_gov,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,35,United_States,>50K,High school or GED,1,1,1
57,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
25,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,35,United_States,<=50K,Bachelor's,3,1,0
22,Private,Assoc_voc,11,Never_married,Other_service,Own_child,Black,Female,0,0,36,United_States,<=50K,Associate's,2,1,0
20,Local_gov,Assoc_voc,11,Never_married,Adm_clerical,Own_child,White,Female,0,0,35,United_States,<=50K,Associate's,2,1,0
27,Private,HS_grad,9,Married_civ_spouse,Sales,Wife,White,Female,3464,0,40,United_States,<=50K,High school or GED,1,1,1
39,Private,Some_college,10,Divorced,Exec_managerial,Unmarried,White,Female,0,0,40,Mexico,<=50K,High school or GED,1,0,0
27,State_gov,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,<=50K,Master's,4,1,0
41,Local_gov,HS_grad,9,Separated,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
31,Local_gov,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,<=50K,Bachelor's,3,1,0
41,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,White,Male,0,0,20,United_States,<=50K,Associate's,2,1,1
25,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
29,State_gov,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,Black,Male,0,0,40,United_States,>50K,Associate's,2,1,0
22,Private,HS_grad,9,Married_civ_spouse,Other_service,Own_child,White,Male,0,0,50,United_States,<=50K,High school or GED,1,1,0
62,Private,7th_8th,4,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,91,United_States,<=50K,No degree,0,1,1
29,Federal_gov,HS_grad,9,Divorced,Exec_managerial,Not_in_family,Other,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
44,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,70,United_States,>50K,High school or GED,1,1,1
32,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,2,United_States,<=50K,Bachelor's,3,1,1
19,Unknown,HS_grad,9,Never_married,Unknown,Unmarried,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
20,Private,Assoc_voc,11,Never_married,Machine_op_inspct,Unmarried,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
65,State_gov,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
24,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Female,0,0,36,United_States,<=50K,High school or GED,1,1,0
37,Self_emp_not_inc,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Master's,4,1,1
43,Local_gov,HS_grad,9,Divorced,Tech_support,Not_in_family,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
38,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Sales,Wife,White,Female,0,0,60,United_States,>50K,Bachelor's,3,1,1
28,Private,Assoc_acdm,12,Never_married,Sales,Own_child,White,Female,0,0,35,United_States,<=50K,Associate's,2,1,0
33,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,4416,0,40,United_States,<=50K,High school or GED,1,1,0
32,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,40,United_States,>50K,High school or GED,1,1,1
38,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K,Master's,4,1,1
33,Private,Some_college,10,Divorced,Tech_support,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
42,Self_emp_not_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,>50K,Bachelor's,3,1,1
27,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
41,Private,HS_grad,9,Divorced,Handlers_cleaners,Unmarried,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
47,Local_gov,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K,Master's,4,1,1
55,Private,11th,7,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,<=50K,No degree,0,1,1
30,Self_emp_not_inc,Some_college,10,Never_married,Craft_repair,Own_child,White,Male,0,0,8,United_States,<=50K,High school or GED,1,1,0
54,Private,Some_college,10,Widowed,Craft_repair,Unmarried,White,Female,0,0,50,United_States,<=50K,High school or GED,1,1,0
40,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
21,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
34,Private,Bachelors,13,Divorced,Craft_repair,Unmarried,White,Female,0,0,25,United_States,<=50K,Bachelor's,3,1,0
30,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
31,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,45,United_States,<=50K,High school or GED,1,1,0
22,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,0,0,37,United_States,<=50K,High school or GED,1,1,0
37,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
41,Unknown,9th,5,Married_civ_spouse,Unknown,Wife,Asian_Pac_Islander,Female,0,0,40,Hong_Kong,<=50K,No degree,0,0,1
52,Local_gov,Masters,14,Never_married,Prof_specialty,Own_child,White,Female,0,0,40,United_States,<=50K,Master's,4,1,0
57,Self_emp_inc,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
48,Private,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,48,United_States,<=50K,High school or GED,1,1,0
58,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
35,Self_emp_not_inc,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K,No degree,0,1,1
40,Private,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,<=50K,High school or GED,1,1,0
30,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
26,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,Outlying_US,<=50K,High school or GED,1,0,1
46,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
26,Federal_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
50,Federal_gov,Bachelors,13,Divorced,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
22,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,50,United_States,>50K,High school or GED,1,1,1
36,Private,Masters,14,Widowed,Tech_support,Unmarried,Asian_Pac_Islander,Female,0,0,40,India,<=50K,Master's,4,0,0
30,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,52,United_States,>50K,High school or GED,1,1,1
58,Private,Assoc_acdm,12,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,Associate's,2,1,1
17,Unknown,11th,7,Never_married,Unknown,Own_child,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
72,Private,Assoc_voc,11,Separated,Other_service,Unmarried,White,Female,6723,0,25,United_States,<=50K,Associate's,2,1,0
19,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
29,Private,7th_8th,4,Married_civ_spouse,Other_service,Wife,White,Female,0,0,40,Mexico,<=50K,No degree,0,0,1
20,Unknown,HS_grad,9,Never_married,Unknown,Own_child,Black,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
30,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
47,Self_emp_not_inc,Some_college,10,Divorced,Other_service,Unmarried,White,Female,0,0,45,United_States,<=50K,High school or GED,1,1,0
51,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,>50K,High school or GED,1,1,1
26,Private,10th,6,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
24,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,42,United_States,<=50K,High school or GED,1,1,0
44,Private,Masters,14,Divorced,Sales,Not_in_family,White,Male,0,0,24,Iran,<=50K,Master's,4,0,0
43,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K,High school or GED,1,1,1
35,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,<=50K,Bachelor's,3,1,0
51,Private,HS_grad,9,Married_civ_spouse,Tech_support,Husband,White,Male,7298,0,50,United_States,>50K,High school or GED,1,1,1
41,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
38,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,Other,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
39,State_gov,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,Asian_Pac_Islander,Female,3464,0,20,United_States,<=50K,High school or GED,1,1,1
54,Private,10th,6,Separated,Sales,Unmarried,White,Female,0,0,43,Italy,<=50K,No degree,0,0,0
62,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
45,Private,Doctorate,16,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,60,United_States,<=50K,Doctorate,6,1,1
30,Private,HS_grad,9,Never_married,Exec_managerial,Own_child,Black,Female,0,0,35,Jamaica,<=50K,High school or GED,1,0,0
32,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
23,Self_emp_not_inc,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
84,Local_gov,Assoc_voc,11,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,14,United_States,<=50K,Associate's,2,1,0
46,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,60,United_States,<=50K,Bachelor's,3,1,0
67,Local_gov,Masters,14,Divorced,Adm_clerical,Not_in_family,White,Female,2009,0,40,United_States,<=50K,Master's,4,1,0
29,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
33,Private,Assoc_voc,11,Never_married,Exec_managerial,Not_in_family,White,Male,0,0,55,United_States,>50K,Associate's,2,1,0
23,Private,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,42,United_States,<=50K,High school or GED,1,1,1
63,Unknown,HS_grad,9,Married_civ_spouse,Unknown,Husband,White,Male,0,0,55,United_States,>50K,High school or GED,1,1,1
55,Unknown,HS_grad,9,Separated,Unknown,Not_in_family,Black,Female,0,2001,40,United_States,<=50K,High school or GED,1,1,0
